ParticipantID,Trial,FixationNo,StartTime,EndTime,Duration,PositionX,PositionY,PupilSize,EyeUsed,Task,ActorGender,Direction,Ostensiveness
sab,6,8,5876,6022,148,811.5,457.4,4274,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,9,6076,6258,184,811.1,724.4,4314,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,10,6274,6422,150,823,701.3,4356,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,7,1,4,502,500,744.9,554.2,4819,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,2,520,628,110,785.5,548.6,4773,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,3,656,884,230,806.2,466.4,4636,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,4,900,2536,1638,809.7,429.3,4474,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,5,2596,2810,216,752.1,638.6,4432,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,6,2834,3188,356,670.7,677.9,4492,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,7,3196,3930,736,644.5,682.3,4360,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,8,3950,4276,328,687.9,656.9,4201,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,9,4320,4736,418,821.7,456.1,4227,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,10,4744,5770,1028,808.1,431.6,4234,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,7,11,5780,6404,626,823.1,430.7,4342,RIGHT,Social Engagement,Male,Third person,Ostensive
sab,8,1,24,292,270,838,531.8,4608,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,2,308,490,184,791.5,517.8,4657,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,3,510,674,166,804.4,466.3,4689,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,4,870,1132,264,821.6,458,4597,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,5,1150,1412,264,804.2,484.6,4693,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,6,1430,1866,438,801.9,458.4,4661,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,7,1914,2352,440,732.5,668.7,4643,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,8,2372,2646,276,669.6,673,4688,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,9,2654,2954,302,649.2,675.2,4736,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,10,3010,3260,252,816.8,476.6,4580,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sab,8,11,3272,6404,3134,821.3,455.8,4504,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,1,1,4,60,58,852.9,333.5,6791,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,2,114,506,394,713.6,422.1,6863,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,3,542,752,212,836.5,422.4,6984,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,4,924,1112,190,822.4,414,6885,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,5,1128,1904,778,863.3,397.3,7167,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,6,1924,2056,134,870,406.5,7234,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,7,2116,2220,106,824.4,649.1,7415,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,8,2242,2762,522,840.1,584.8,7498,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,9,2788,3412,626,838.4,656.2,7501,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,10,3428,3836,410,859.3,636.1,7482,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,11,3858,4044,188,852.5,616.1,7461,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,12,4072,4294,224,840.7,495.7,7396,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,13,4332,4762,432,835.8,375.6,7301,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,1,14,4822,6458,1638,859.7,613.7,7423,RIGHT,Social Engagement,Female,First person,Non-ostensive
sofie,2,1,4,58,56,813.5,568.5,7774,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,2,98,454,358,842.5,440.1,7597,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,3,482,768,288,833.4,378.9,7528,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,4,776,1784,1010,843,377.8,7365,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,5,1796,1964,170,830.5,394.5,7528,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,6,1976,2420,446,842.7,378.6,7527,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,7,2466,3184,720,870.8,620.5,7562,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,8,3200,3816,618,862.3,637.9,7506,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,9,3868,4006,140,870.2,322.4,7399,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,10,4028,5198,1172,861.9,370.2,7316,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,11,5206,5678,474,860.5,376.3,7328,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,12,5712,5920,210,875.8,580.5,7480,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,2,13,5942,6382,442,866.2,608.8,7554,RIGHT,Social Engagement,Female,First person,Ostensive
sofie,3,1,4,426,424,870,425.8,7698,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,2,452,692,242,854.1,344.6,7753,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,3,702,1316,616,860.9,374.8,7219,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,4,1326,1592,268,851.5,396.5,7046,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,5,1608,2774,1168,864.1,399.4,7145,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,6,2832,3024,194,733,603.3,7520,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,7,3066,3186,122,865.1,435.2,7406,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,8,3212,4038,828,844.5,407.6,7207,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,9,4098,4592,496,684.5,620.2,7147,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,10,4602,4862,262,705.7,607,7181,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,11,4886,5428,544,671.8,606.6,7201,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,3,12,5476,6386,912,853.9,380.9,7033,RIGHT,Social Engagement,Male,Third person,Ostensive
sofie,4,1,4,34,32,995.3,485,7214,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,2,58,210,154,928.4,470.3,7311,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,3,254,514,262,770.5,347.3,7423,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,4,552,676,126,866.2,386.9,7482,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,5,860,1044,186,845.9,377.2,7358,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,6,1062,1848,788,870.4,394.4,7344,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,7,1896,3168,1274,784.8,601.4,7232,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,8,3202,3474,274,677.2,616.6,7134,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,9,3514,3674,162,871.1,393.1,7069,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,10,3694,4420,728,840.8,404,7102,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,11,4438,4884,448,835.2,406.4,7105,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,12,4932,5274,344,661.6,612.4,7273,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,13,5322,5606,286,847.6,388.3,7188,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,14,5626,5888,264,846.1,413,7260,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,15,5904,6126,224,849,392.4,7315,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,4,16,6308,6384,78,847,390.4,7377,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sofie,5,1,4,210,208,1007.4,468.6,7489,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,2,256,516,262,792,369,7552,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,3,540,1006,468,872.2,355.9,7698,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,4,1018,1298,282,882.8,353.4,7690,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,5,1322,1728,408,854.8,360.4,7489,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,6,1964,2274,312,843.4,397,7132,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,7,2292,2920,630,855.5,372.1,7138,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,8,2932,3100,170,834.2,359.3,7284,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,9,3160,3294,136,821.4,631.6,7467,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,10,3312,3776,466,827.7,599.1,7597,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,11,3836,5652,1818,849.8,353.8,7500,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,12,5694,5814,122,863.2,407,7591,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,13,5870,6130,262,829.1,586.9,7664,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,5,14,6178,6380,204,841,321.2,7635,RIGHT,Social Engagement,Male,First person,Ostensive
sofie,6,1,4,170,168,880,473.5,7583,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,6,2,202,462,262,771.2,346.6,7649,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,6,3,498,2864,2368,844.4,402.7,7335,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,6,4,2878,3162,286,852.4,396.6,7261,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,6,5,3220,3828,610,695.1,614.8,7359,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,6,6,3860,4022,164,668,622,7298,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,6,7,4068,4242,176,867.3,406.4,7133,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,6,8,4260,6378,2120,850.5,396,7182,RIGHT,Social Engagement,Female,Third person,Ostensive
sofie,7,1,4,448,446,797.4,389,7555,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,2,474,664,192,877.1,389,7572,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,3,848,1276,430,868.8,390.9,7299,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,4,1294,1950,658,874.4,403.9,7388,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,5,1966,2170,206,889.2,444.7,7426,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,6,2224,3380,1158,846.8,620.1,7564,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,7,3428,3616,190,912,386.3,7308,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,8,3628,4088,462,890.9,405.7,7259,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,9,4110,4562,454,871.3,441.4,7257,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,10,4614,4760,148,899.9,653.7,7383,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,11,4784,5278,496,881.5,631.7,7390,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,12,5334,5496,164,870.7,379.5,7399,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,13,5516,6106,592,888.9,398.1,7466,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,7,14,6120,6384,266,873.3,418.6,7495,RIGHT,Social Engagement,Male,First person,Non-ostensive
sofie,8,1,30,428,400,788.9,403.7,7446,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,2,454,546,94,876.7,389.9,7476,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,3,766,892,128,900.6,375.8,7294,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,4,908,1798,892,880.2,404,7364,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,5,1810,2130,322,897,406.4,7160,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,6,2178,2440,264,783.1,568.6,7269,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,7,2728,2886,160,680.8,627.6,7222,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,8,2914,3672,760,713.3,606.1,7234,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,9,3696,3854,160,693.3,598.3,7138,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,10,3892,4038,148,831.9,540.5,7150,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,11,4080,4378,300,876.9,358.4,7236,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,12,4398,4728,332,852.7,356,7372,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,13,4750,6010,1262,873.5,374.7,7352,RIGHT,Social Engagement,Male,Third person,Non-ostensive
sofie,8,14,6056,6390,336,697.9,594.6,7465,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Tash,1,1,4,536,534,770.5,433.9,5812,LEFT,Social Engagement,Female,First person,Non-ostensive
Tash,1,2,564,908,346,818.6,458.5,5958,LEFT,Social Engagement,Female,First person,Non-ostensive
Tash,1,3,920,2204,1286,835.5,423.9,6019,LEFT,Social Engagement,Female,First person,Non-ostensive
Tash,1,4,2228,2352,126,828.5,455.7,6031,LEFT,Social Engagement,Female,First person,Non-ostensive
Tash,1,5,2400,2890,492,819.4,591.5,6138,LEFT,Social Engagement,Female,First person,Non-ostensive
Tash,1,6,2914,4214,1302,838.2,640.8,6059,LEFT,Social Engagement,Female,First person,Non-ostensive
Tash,1,7,4222,6270,2050,838.2,630,5975,LEFT,Social Engagement,Female,First person,Non-ostensive
Tash,2,1,4,388,386,891.2,516.6,5813,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,2,430,548,120,754.1,491.4,5943,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,3,574,1458,886,818.9,435.9,5771,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,4,1620,1690,72,780,537.9,5815,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,5,1736,2056,322,831.4,442.9,5767,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,6,2100,2730,632,740.8,641.8,5737,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,7,2784,2918,136,822.6,454.3,5729,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,8,2972,3258,288,633.3,666.2,5762,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,9,3274,5764,2492,664.7,632.5,5997,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,10,5812,6148,338,822.3,452.3,5825,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,2,11,6168,6392,226,822.3,415.4,5623,LEFT,Social Engagement,Male,Third person,Ostensive
Tash,3,1,100,486,388,797,466,5841,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,2,502,656,156,826.2,464,5848,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,3,672,1780,1110,820.8,434.5,5611,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,4,1834,1980,148,814.3,645.9,5778,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,5,1998,2180,184,827,615.1,5813,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,6,2242,2474,234,841.2,410.3,5732,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,7,2528,3218,692,836.8,630.4,5854,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,8,3236,4564,1330,825.7,639.8,5945,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,9,4614,5590,978,829.9,426.1,5765,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,10,5644,5912,270,831.3,656.3,5536,LEFT,Social Engagement,Female,First person,Ostensive
Tash,3,11,6080,6380,302,824.7,664.4,5567,LEFT,Social Engagement,Female,First person,Ostensive
Tash,4,1,4,450,448,735.8,503.5,6062,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,2,478,788,312,830.6,436.7,5904,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,3,974,2126,1154,835.9,444,5780,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,4,2170,2616,448,753.5,617.3,5757,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,5,2644,3074,432,754.8,636.8,5712,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,6,3110,3488,380,637.5,673.6,5846,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,7,3504,3838,336,654.3,650.4,5805,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,8,3854,4372,520,643.6,657.1,5764,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,9,4414,4710,298,795.1,469.3,5645,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,10,4726,5064,340,815.7,454.6,5480,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,4,11,5258,6382,1126,825.8,464.6,5514,LEFT,Social Engagement,Female,Third person,Non-ostensive
Tash,5,1,36,38,4,731.1,522.3,5795,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,5,2,56,466,412,747.5,513.3,5837,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,5,3,492,760,270,824.8,447.5,5833,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,5,4,768,2552,1786,823.5,442.3,5559,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,5,5,2740,3736,998,697.7,632.3,5808,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,5,6,3970,4608,640,658.6,640.7,5968,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,5,7,4636,4928,294,774.1,525.9,6062,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,5,8,4956,6384,1430,825.6,432,6146,LEFT,Social Engagement,Female,Third person,Ostensive
Tash,6,1,4,464,462,944.2,520,6253,LEFT,Social Engagement,Male,First person,Ostensive
Tash,6,2,492,822,332,835.3,433.7,6190,LEFT,Social Engagement,Male,First person,Ostensive
Tash,6,3,838,3414,2578,832,433,6051,LEFT,Social Engagement,Male,First person,Ostensive
Tash,6,4,3456,3670,216,811.6,638.5,6030,LEFT,Social Engagement,Male,First person,Ostensive
Tash,6,5,3682,4780,1100,808.6,651.7,6063,LEFT,Social Engagement,Male,First person,Ostensive
Tash,6,6,4834,6078,1246,817.8,422,5830,LEFT,Social Engagement,Male,First person,Ostensive
Tash,6,7,6094,6384,292,849.7,426,5739,LEFT,Social Engagement,Male,First person,Ostensive
Tash,7,1,4,444,442,733.5,532,5779,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,2,470,888,420,834.9,460.5,5554,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,3,912,1594,684,831.2,444.5,5403,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,4,1654,1858,206,751.5,648.6,5588,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,5,1870,2080,212,745.6,632.9,5545,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,6,2124,2304,182,824.5,473.5,5490,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,7,2352,2598,248,667.4,674.3,5467,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,8,2768,3690,924,664.6,659.1,5561,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,9,3738,4504,768,840.5,448.1,5318,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,10,4526,5656,1132,834.6,437.7,5289,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,7,11,5726,6392,668,664.8,645.6,5691,LEFT,Social Engagement,Male,Third person,Non-ostensive
Tash,8,1,4,446,444,965.8,527.2,5911,LEFT,Social Engagement,Male,First person,Non-ostensive
Tash,8,2,474,1486,1014,815.1,445.6,5860,LEFT,Social Engagement,Male,First person,Non-ostensive
Tash,8,3,1698,1976,280,806.3,644.2,5780,LEFT,Social Engagement,Male,First person,Non-ostensive
Tash,8,4,2012,2604,594,831.5,450.2,5538,LEFT,Social Engagement,Male,First person,Non-ostensive
Tash,8,5,2648,2796,150,823.9,716.4,5520,LEFT,Social Engagement,Male,First person,Non-ostensive
Tash,8,6,2818,3558,742,826.7,670.5,5599,LEFT,Social Engagement,Male,First person,Non-ostensive
Tash,8,7,3578,3846,270,809.6,668.2,5618,LEFT,Social Engagement,Male,First person,Non-ostensive
Tash,8,8,3898,4606,710,824.7,444.7,5576,LEFT,Social Engagement,Male,First person,Non-ostensive
Tash,8,9,4616,5598,984,831.8,429.3,5728,LEFT,Social Engagement,Male,First person,Non-ostensive
Tash,8,10,5650,5672,24,838,571.6,5793,LEFT,Social Engagement,Male,First person,Non-ostensive
Tash,8,11,5742,5842,102,839.8,724.1,5688,LEFT,Social Engagement,Male,First person,Non-ostensive
Tash,8,12,5858,6056,200,833.4,676.5,5681,LEFT,Social Engagement,Male,First person,Non-ostensive
Tash,8,13,6064,6384,322,828.5,664.6,5608,LEFT,Social Engagement,Male,First person,Non-ostensive
Tilde,1,1,4,586,584,891.4,413.6,7497,RIGHT,Social Engagement,Female,Third person,Ostensive
Tilde,1,2,614,806,194,856.3,507.6,7753,RIGHT,Social Engagement,Female,Third person,Ostensive
Tilde,1,3,828,2250,1424,854.2,457,7545,RIGHT,Social Engagement,Female,Third person,Ostensive
Tilde,1,4,2286,3000,716,814.8,603.8,7926,RIGHT,Social Engagement,Female,Third person,Ostensive
Tilde,1,5,3022,3288,268,827,521.2,7965,RIGHT,Social Engagement,Female,Third person,Ostensive
Tilde,1,6,3318,3716,400,705.8,611.9,8037,RIGHT,Social Engagement,Female,Third person,Ostensive
Tilde,1,7,3730,3978,250,692.8,650.6,8034,RIGHT,Social Engagement,Female,Third person,Ostensive
Tilde,1,8,4022,6488,2468,842.8,449,7983,RIGHT,Social Engagement,Female,Third person,Ostensive
Tilde,2,1,4,302,300,947.6,489.5,8244,RIGHT,Social Engagement,Male,First person,Ostensive
Tilde,2,2,338,666,330,749.1,494.6,8484,RIGHT,Social Engagement,Male,First person,Ostensive
Tilde,2,3,692,874,184,848.8,554.3,8342,RIGHT,Social Engagement,Male,First person,Ostensive
Tilde,2,4,914,6478,5566,842.9,399.9,8319,RIGHT,Social Engagement,Male,First person,Ostensive
Tilde,3,1,4,300,298,946,494,8534,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Tilde,3,2,336,542,208,754.4,492.3,8638,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Tilde,3,3,566,854,290,860.2,464.8,8448,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Tilde,3,4,1038,1574,538,841.8,439.1,8091,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Tilde,3,5,1586,2394,810,857.2,434.3,8346,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Tilde,3,6,2406,2734,330,829.3,429,8528,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Tilde,3,7,2744,3286,544,848.1,422.8,8541,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Tilde,3,8,3294,3998,706,824,429.9,8601,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Tilde,3,9,4010,5638,1630,848.3,416.6,8679,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Tilde,3,10,5658,6134,478,826.2,464.3,8779,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Tilde,3,11,6146,6390,246,831.2,442.9,8762,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Tilde,4,1,4,190,188,969.8,490.9,8609,RIGHT,Social Engagement,Female,First person,Ostensive
Tilde,4,2,228,568,342,752.2,486.3,8650,RIGHT,Social Engagement,Female,First person,Ostensive
Tilde,4,3,594,786,194,842.1,545.7,8570,RIGHT,Social Engagement,Female,First person,Ostensive
Tilde,4,4,818,1316,500,844.1,418.5,8222,RIGHT,Social Engagement,Female,First person,Ostensive
Tilde,4,5,1348,2046,700,838,507.7,8435,RIGHT,Social Engagement,Female,First person,Ostensive
Tilde,4,6,2072,4108,2038,832.1,409.7,8639,RIGHT,Social Engagement,Female,First person,Ostensive
Tilde,4,7,4120,6152,2034,824.3,407.1,8598,RIGHT,Social Engagement,Female,First person,Ostensive
Tilde,4,8,6182,6390,210,840.5,483.3,8702,RIGHT,Social Engagement,Female,First person,Ostensive
Tilde,5,1,4,144,142,936.8,502.3,8719,RIGHT,Social Engagement,Male,Third person,Ostensive
Tilde,5,2,170,530,362,789.4,452,8743,RIGHT,Social Engagement,Male,Third person,Ostensive
Tilde,5,3,550,1002,454,825.9,419.8,8283,RIGHT,Social Engagement,Male,Third person,Ostensive
Tilde,5,4,1012,3568,2558,819.6,413.3,8134,RIGHT,Social Engagement,Male,Third person,Ostensive
Tilde,5,5,3578,5416,1840,806.7,406.4,8606,RIGHT,Social Engagement,Male,Third person,Ostensive
Tilde,5,6,5446,6388,944,824.5,500.1,8772,RIGHT,Social Engagement,Male,Third person,Ostensive
Tilde,6,1,4,40,38,962.8,478.1,8747,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Tilde,6,2,66,484,420,786.8,454.9,8724,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Tilde,6,3,504,954,452,829.9,420.9,8469,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Tilde,6,4,1094,1140,48,839.2,443.2,8119,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Tilde,6,5,1262,3496,2236,834.4,420.8,8646,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Tilde,6,6,3510,5970,2462,828.8,396.9,8749,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Tilde,6,7,5992,6380,390,802.6,441.5,8821,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Tilde,7,1,4,540,538,793.8,439.9,8792,RIGHT,Social Engagement,Male,First person,Non-ostensive
Tilde,7,2,560,730,172,817.3,403.8,8744,RIGHT,Social Engagement,Male,First person,Non-ostensive
Tilde,7,3,900,1228,330,838.5,394.3,8307,RIGHT,Social Engagement,Male,First person,Non-ostensive
Tilde,7,4,1244,5880,4638,841.3,407.7,8654,RIGHT,Social Engagement,Male,First person,Non-ostensive
Tilde,7,5,5890,6126,238,867.5,390.2,8881,RIGHT,Social Engagement,Male,First person,Non-ostensive
Tilde,7,6,6136,6382,248,842.5,390.3,8921,RIGHT,Social Engagement,Male,First person,Non-ostensive
Tilde,8,1,4,62,60,725.9,332.8,8749,RIGHT,Social Engagement,Female,First person,Non-ostensive
Tilde,8,2,94,548,456,779.8,451.1,8856,RIGHT,Social Engagement,Female,First person,Non-ostensive
Tilde,8,3,572,2086,1516,837.4,409.8,8655,RIGHT,Social Engagement,Female,First person,Non-ostensive
Tilde,8,4,2104,2680,578,840.6,422,8998,RIGHT,Social Engagement,Female,First person,Non-ostensive
Tilde,8,5,2694,4012,1320,836.6,403.2,9021,RIGHT,Social Engagement,Female,First person,Non-ostensive
