ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction.x,Amplitude,EyeUsed,Task,ActorGender,Direction.y,Ostensiveness
Katrine,4,3,3708,3720,14,687.2,640.7,696.4,612.2,62.31,46.19,false,UP,0.73,RIGHT,Social Engagement,Female,Third person,Ostensive
Katrine,4,4,4210,4248,40,691.6,640.3,880.6,449.1,328.13,163.43,false,UP,6.23,RIGHT,Social Engagement,Female,Third person,Ostensive
Katrine,4,5,4462,4474,14,864.5,454.9,859.9,422.9,69.7,53.75,false,UP,0.83,RIGHT,Social Engagement,Female,Third person,Ostensive
Katrine,4,6,4862,4878,18,857.7,426.4,872.3,418.9,53.83,38.36,false,.,0.36,RIGHT,Social Engagement,Female,Third person,Ostensive
Katrine,4,7,6228,6250,24,857,427.4,874.4,422.9,52.71,32.25,false,.,0.39,RIGHT,Social Engagement,Female,Third person,Ostensive
Katrine,5,1,472,494,24,983.7,517.1,877.6,421.7,232.29,132.98,false,UP,3.31,RIGHT,Social Engagement,Male,Third person,Ostensive
Katrine,5,2,958,972,16,865.7,428.5,855.8,425.2,42.29,29.07,false,.,0.23,RIGHT,Social Engagement,Male,Third person,Ostensive
Katrine,5,3,1242,1254,14,866.6,429.6,876.8,423.7,36.56,24.93,false,.,0.26,RIGHT,Social Engagement,Male,Third person,Ostensive
Katrine,5,4,1620,1624,6,868.5,418,858.4,415.5,36.14,33.92,false,.,0.22,RIGHT,Social Engagement,Male,Third person,Ostensive
Katrine,5,5,2996,3046,52,864.5,419.3,721.7,599.1,359,161.66,false,DOWN,5.47,RIGHT,Social Engagement,Male,Third person,Ostensive
Katrine,5,6,3528,3570,44,700.1,619.9,871.9,421.2,353.66,160.83,false,UP,6.19,RIGHT,Social Engagement,Male,Third person,Ostensive
Katrine,5,7,3846,3852,8,856.2,430.8,843.3,423.6,39.56,35.76,false,.,0.33,RIGHT,Social Engagement,Male,Third person,Ostensive
Katrine,5,8,6082,6088,8,870.9,405.2,856.1,399.9,43.11,38.4,false,.,0.34,RIGHT,Social Engagement,Male,Third person,Ostensive
Katrine,5,9,6328,6342,16,856.2,403.7,874,394.8,42.3,29.29,false,.,0.44,RIGHT,Social Engagement,Male,Third person,Ostensive
Katrine,6,1,494,518,26,983.9,517.6,871.1,413.6,240.49,133.74,false,UP,3.57,RIGHT,Social Engagement,Male,First person,Non-ostensive
Katrine,6,2,866,870,6,854.9,424.1,852.4,414.7,36.11,34.38,false,.,0.25,RIGHT,Social Engagement,Male,First person,Non-ostensive
Katrine,6,3,1814,1882,70,863.8,423.5,861.2,679,283.04,122.52,false,DOWN,6.44,RIGHT,Social Engagement,Male,First person,Non-ostensive
Katrine,6,4,1968,1986,20,856.4,683.5,869.1,627,107.51,67.6,false,UP,1.42,RIGHT,Social Engagement,Male,First person,Non-ostensive
Katrine,6,5,2926,2970,46,888.8,645.8,900.2,438.9,344.73,138.23,false,UP,5.24,RIGHT,Social Engagement,Male,First person,Non-ostensive
Katrine,6,6,3534,3598,66,897.2,439.9,871.5,658.6,187.56,88.46,false,DOWN,5.55,RIGHT,Social Engagement,Male,First person,Non-ostensive
Katrine,6,7,3898,3920,24,872.2,644.7,874.5,640.6,59.94,42.44,false,.,0.11,RIGHT,Social Engagement,Male,First person,Non-ostensive
Katrine,6,8,4398,4412,16,885.5,655.8,896.1,622.9,64.78,50.4,false,UP,0.85,RIGHT,Social Engagement,Male,First person,Non-ostensive
Katrine,6,9,4514,4552,40,891.6,629.8,870,453.1,321.17,138.78,false,UP,4.5,RIGHT,Social Engagement,Male,First person,Non-ostensive
Katrine,6,10,4718,4724,8,869,445.5,873.7,430.5,49.49,44.81,false,.,0.4,RIGHT,Social Engagement,Male,First person,Non-ostensive
Katrine,6,11,6326,6330,6,887.3,424.3,889.2,416.4,35.01,32.96,false,.,0.21,RIGHT,Social Engagement,Male,First person,Non-ostensive
Katrine,7,1,540,560,22,966.5,504.1,878.2,433.1,197.93,113.04,false,LEFT,2.6,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Katrine,7,2,1358,1372,16,871.1,438.4,867.3,440.2,37.63,27.13,false,.,0.09,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Katrine,7,3,1498,1652,156,862.6,439,884.2,467.1,522.95,273.15,true,DOWN,0.86,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Katrine,7,4,1944,1956,14,870.3,440.1,875.6,426,34.76,30.83,false,.,0.38,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Katrine,7,5,3592,3642,52,866.3,442.1,712.8,630.1,339.13,166.9,false,DOWN,5.74,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Katrine,7,6,4394,4434,42,715.9,653,886.7,436.3,329.44,163.5,false,UP,6.53,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Katrine,7,7,4756,4774,20,875.2,442.2,877.7,435.7,46.38,34.96,false,.,0.18,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Katrine,7,8,5808,5862,56,871.6,441.3,766.1,678.9,234.84,154.83,false,DOWN,6.38,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Katrine,7,9,6000,6016,18,738.3,676.8,718.6,647.7,67.04,48,false,UP,0.82,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Katrine,7,10,6234,6248,16,716,645.5,703.5,635.4,46.45,30.6,false,.,0.36,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Katrine,8,1,452,478,28,799.2,498.3,862.2,394.6,196.5,112.28,false,UP,2.98,RIGHT,Social Engagement,Female,First person,Ostensive
Katrine,8,2,2388,2434,48,875.6,418.1,876.6,623.7,329.86,135.91,false,DOWN,5.22,RIGHT,Social Engagement,Female,First person,Ostensive
Katrine,8,3,3276,3296,22,883.5,681.5,881.5,658.1,47.49,35.88,false,UP,0.58,RIGHT,Social Engagement,Female,First person,Ostensive
Katrine,8,4,3622,3666,46,886.1,659.9,900.1,388.7,298.49,154.35,false,UP,6.88,RIGHT,Social Engagement,Female,First person,Ostensive
Katrine,8,5,3864,3868,6,892.8,411.8,897.4,419.4,35.68,33.55,false,.,0.22,RIGHT,Social Engagement,Female,First person,Ostensive
Katrine,8,6,6218,6230,14,888.6,413.1,882.5,398.9,35.9,27.7,false,.,0.39,RIGHT,Social Engagement,Female,First person,Ostensive
laurits,1,1,380,418,40,718.8,341.3,894.3,454.7,234.81,122.96,false,RIGHT,4.73,RIGHT,Social Engagement,Female,Third person,Non-ostensive
laurits,1,2,696,734,40,884.6,441,839.8,563,278.51,120.29,false,DOWN,3.25,RIGHT,Social Engagement,Female,Third person,Non-ostensive
laurits,1,3,910,940,32,843.6,565.9,878.4,420.2,250.39,119.26,false,UP,3.8,RIGHT,Social Engagement,Female,Third person,Non-ostensive
laurits,1,4,1442,1452,12,866.6,434.6,870.4,457.7,55.18,45.07,false,DOWN,0.6,RIGHT,Social Engagement,Female,Third person,Non-ostensive
laurits,1,5,2446,2478,34,866.4,443.1,801.4,640.3,297.21,151.13,false,DOWN,5.17,RIGHT,Social Engagement,Female,Third person,Non-ostensive
laurits,1,6,2886,2910,26,801.5,611.6,866,482.9,229.69,135.07,false,UP,3.53,RIGHT,Social Engagement,Female,Third person,Non-ostensive
laurits,1,7,3226,3270,46,866,497.8,714.1,651.6,284.96,141.76,false,DOWN,4.99,RIGHT,Social Engagement,Female,Third person,Non-ostensive
laurits,1,8,3728,3774,48,671.1,676.4,889.2,452.4,347.09,159.69,false,UP,7.23,RIGHT,Social Engagement,Female,Third person,Non-ostensive
laurits,1,9,3998,4006,10,878.1,461,854.8,457,51.79,45.43,false,LEFT,0.5,RIGHT,Social Engagement,Female,Third person,Non-ostensive
laurits,1,10,4648,4696,50,854.8,452.1,643.1,761.2,360.96,189.87,false,DOWN,8.85,RIGHT,Social Engagement,Female,Third person,Non-ostensive
laurits,1,11,4830,4850,22,641.7,750.8,715.4,692.7,151.63,86.97,false,RIGHT,2.06,RIGHT,Social Engagement,Female,Third person,Non-ostensive
laurits,1,12,5170,5176,8,705.4,697.2,702.8,681.5,49.89,44.74,false,.,0.39,RIGHT,Social Engagement,Female,Third person,Non-ostensive
laurits,1,13,5874,5918,46,709.4,680,866.3,513.4,221.94,115.28,false,UP,5.29,RIGHT,Social Engagement,Female,Third person,Non-ostensive
laurits,1,14,6118,6138,22,855.2,522.3,867.7,456.3,131.15,73.7,false,UP,1.71,RIGHT,Social Engagement,Female,Third person,Non-ostensive
laurits,2,1,528,550,24,957.9,525.3,884,464.1,147.99,89.3,false,UP,2.2,RIGHT,Social Engagement,Female,First person,Ostensive
laurits,2,2,780,798,20,873.2,470.7,863.9,415.2,103,67.14,false,UP,1.45,RIGHT,Social Engagement,Female,First person,Ostensive
laurits,2,3,2810,2854,46,870.4,430.8,879.2,607,290.32,127.87,false,DOWN,4.48,RIGHT,Social Engagement,Female,First person,Ostensive
laurits,2,4,4020,4062,44,878.4,635.2,876.8,367.4,303.81,155.57,false,UP,6.81,RIGHT,Social Engagement,Female,First person,Ostensive
laurits,2,5,5028,5082,56,852.8,408,878,697,335.3,162.49,false,DOWN,7.3,RIGHT,Social Engagement,Female,First person,Ostensive
laurits,2,6,5320,5340,22,880.1,700.3,870,648.3,108.83,61.9,false,UP,1.3,RIGHT,Social Engagement,Female,First person,Ostensive
laurits,2,7,6038,6066,30,891.5,644.5,901.6,472.5,254.32,146.74,false,UP,4.34,RIGHT,Social Engagement,Female,First person,Ostensive
laurits,2,8,6206,6228,24,891.8,474.2,872.7,399.2,151.25,79.6,false,UP,1.98,RIGHT,Social Engagement,Female,First person,Ostensive
laurits,3,1,486,506,22,902.9,520.2,868.2,448.1,139.68,88.83,false,UP,1.98,RIGHT,Social Engagement,Male,First person,Ostensive
laurits,3,2,908,926,20,847.9,455.4,846,424.8,70.95,40.73,false,UP,0.79,RIGHT,Social Engagement,Male,First person,Ostensive
laurits,3,3,1194,1202,10,849,434.6,863.4,424.2,42.38,36.66,false,.,0.41,RIGHT,Social Engagement,Male,First person,Ostensive
laurits,3,4,1872,1912,42,875.8,416.1,863.1,700.3,330.46,172.12,false,DOWN,7.15,RIGHT,Social Engagement,Male,First person,Ostensive
laurits,3,5,2478,2504,28,855.5,650.1,855.5,495.9,224.49,138.41,false,UP,3.88,RIGHT,Social Engagement,Male,First person,Ostensive
laurits,3,6,2658,2682,26,851.2,476.2,860.1,412.5,147.72,74.85,false,UP,1.65,RIGHT,Social Engagement,Male,First person,Ostensive
laurits,3,7,3882,3934,54,864,449.1,864.9,749.9,353.67,160.72,false,DOWN,7.5,RIGHT,Social Engagement,Male,First person,Ostensive
laurits,3,8,4024,4048,26,864.8,754,880,662.9,163.58,85.55,false,UP,2.24,RIGHT,Social Engagement,Male,First person,Ostensive
laurits,3,9,4726,4772,48,871.2,680.5,870.5,450.3,253.43,119.9,false,UP,5.79,RIGHT,Social Engagement,Male,First person,Ostensive
laurits,3,10,5098,5144,48,865.1,461.8,884.8,641.6,290.65,137.88,false,DOWN,4.56,RIGHT,Social Engagement,Male,First person,Ostensive
laurits,3,11,5530,5576,48,891.1,654.4,888.4,421.7,270.46,123.08,false,UP,5.89,RIGHT,Social Engagement,Male,First person,Ostensive
laurits,4,1,208,236,30,1025,503.1,896.2,541.3,163.36,92.42,false,LEFT,2.86,RIGHT,Social Engagement,Female,Third person,Ostensive
laurits,4,2,520,542,24,909.8,534.1,886.2,452,143.2,86.81,false,UP,2.16,RIGHT,Social Engagement,Female,Third person,Ostensive
laurits,4,3,774,794,22,875.4,463,880.6,443.5,65.69,39.94,false,UP,0.51,RIGHT,Social Engagement,Female,Third person,Ostensive
laurits,4,4,3228,3246,20,867.5,453.2,922.5,462.2,81.4,56.29,false,RIGHT,1.18,RIGHT,Social Engagement,Female,Third person,Ostensive
laurits,4,5,3752,3768,18,909.5,469.4,885.6,440.5,70.81,50.23,false,UP,0.9,RIGHT,Social Engagement,Female,Third person,Ostensive
laurits,4,6,4888,4930,44,892.8,421.4,794.6,641,248.89,137.06,false,DOWN,5.93,RIGHT,Social Engagement,Female,Third person,Ostensive
laurits,4,7,5108,5128,22,794.3,616.4,704.3,627.8,140.46,80.13,false,LEFT,1.88,RIGHT,Social Engagement,Female,Third person,Ostensive
laurits,4,8,5490,5508,20,717.4,629.9,774.6,615.1,90.84,58.06,false,RIGHT,1.24,RIGHT,Social Engagement,Female,Third person,Ostensive
laurits,4,9,5714,5734,22,753,620.5,780.1,574.4,87.24,61.61,false,UP,1.29,RIGHT,Social Engagement,Female,Third person,Ostensive
laurits,4,10,6288,6384,98,753.5,592.8,741.3,618.8,177.4,81.49,false,DOWN,0.7,RIGHT,Social Engagement,Female,Third person,Ostensive
laurits,5,1,442,466,26,1010.6,534.5,887.2,487.4,182.76,109.2,false,LEFT,2.85,RIGHT,Social Engagement,Male,Third person,Ostensive
laurits,5,2,610,630,22,888.2,486.7,867.8,413.2,136.06,82.01,false,UP,1.94,RIGHT,Social Engagement,Male,Third person,Ostensive
laurits,5,3,1028,1032,6,860.3,426.1,860.6,417.8,38.14,36.26,false,.,0.22,RIGHT,Social Engagement,Male,Third person,Ostensive
laurits,5,4,1960,1992,34,867.5,418,811.6,530.2,150.01,92.56,false,DOWN,3.11,RIGHT,Social Engagement,Male,Third person,Ostensive
laurits,5,5,2206,2224,20,818.9,519.1,862.5,467.7,109.72,76.37,false,UP,1.6,RIGHT,Social Engagement,Male,Third person,Ostensive
laurits,5,6,2450,2492,44,859.6,478.4,812.2,610.2,282.86,115.01,false,DOWN,3.48,RIGHT,Social Engagement,Male,Third person,Ostensive
laurits,5,7,3316,3346,32,762.9,625.7,881,469.6,261.31,145.16,false,UP,4.65,RIGHT,Social Engagement,Male,Third person,Ostensive
laurits,5,8,3564,3610,48,870.7,468.9,744.9,643.4,367.89,150.24,false,DOWN,5.13,RIGHT,Social Engagement,Male,Third person,Ostensive
laurits,5,9,4224,4268,46,734.1,650.8,894,447.5,298.57,140.9,false,UP,6.12,RIGHT,Social Engagement,Male,Third person,Ostensive
laurits,5,10,4608,4626,20,884.5,459.8,859.9,405,110.21,67.53,false,UP,1.51,RIGHT,Social Engagement,Male,Third person,Ostensive
laurits,5,11,6170,6390,222,859.4,432.7,798.1,797.2,616.97,272.92,true,DOWN,9.12,RIGHT,Social Engagement,Male,Third person,Ostensive
laurits,6,1,514,536,24,849.7,494.9,873.7,420.5,146.05,79.64,false,UP,1.98,RIGHT,Social Engagement,Female,First person,Non-ostensive
laurits,6,2,1740,1750,12,874.9,441.5,897.4,426.7,54.2,46.72,false,RIGHT,0.61,RIGHT,Social Engagement,Female,First person,Non-ostensive
laurits,6,3,2202,2358,158,889.4,428.6,877.8,497.3,389.06,169.72,false,DOWN,1.78,RIGHT,Social Engagement,Female,First person,Non-ostensive
laurits,6,4,2852,2886,36,883.7,478.5,877.8,656.7,217.31,124.36,false,DOWN,4.48,RIGHT,Social Engagement,Female,First person,Non-ostensive
laurits,6,5,4860,4868,10,884.6,647.7,866.1,642.8,42.99,37.72,false,.,0.4,RIGHT,Social Engagement,Female,First person,Non-ostensive
laurits,6,6,5492,5502,12,883.2,648.9,906.1,631.6,58.78,49,false,RIGHT,0.64,RIGHT,Social Engagement,Female,First person,Non-ostensive
laurits,6,7,5842,5870,30,908.6,632.7,870.3,485,242.8,125.22,false,UP,3.81,RIGHT,Social Engagement,Female,First person,Non-ostensive
laurits,6,8,6068,6092,26,860.2,507.1,873.4,438.7,152.71,78.14,false,UP,1.78,RIGHT,Social Engagement,Female,First person,Non-ostensive
laurits,7,1,260,292,34,982.6,537.7,868.6,471.3,148.08,86.25,false,LEFT,2.93,RIGHT,Social Engagement,Male,First person,Non-ostensive
laurits,7,2,576,606,32,873.8,481.5,875.6,435.8,144.36,71.77,false,UP,1.18,RIGHT,Social Engagement,Male,First person,Non-ostensive
laurits,7,3,1860,1892,34,892.9,442.5,890.7,613.5,243.07,129.61,false,DOWN,4.33,RIGHT,Social Engagement,Male,First person,Non-ostensive
laurits,7,4,2214,2240,28,884.7,594.6,901.8,449.3,253.26,130.35,false,UP,3.71,RIGHT,Social Engagement,Male,First person,Non-ostensive
laurits,7,5,2656,2684,30,903.5,462.1,884.2,565.4,156.68,87.17,false,DOWN,2.66,RIGHT,Social Engagement,Male,First person,Non-ostensive
laurits,7,6,2964,2986,24,890.8,548.3,920.2,463.5,148.74,91.26,false,UP,2.25,RIGHT,Social Engagement,Male,First person,Non-ostensive
laurits,7,7,3474,3492,20,906.9,474.8,872.5,434.3,94.24,63.47,false,UP,1.27,RIGHT,Social Engagement,Male,First person,Non-ostensive
laurits,7,8,4092,4142,52,862.8,428,873.8,655.3,290.09,140.06,false,DOWN,5.75,RIGHT,Social Engagement,Male,First person,Non-ostensive
laurits,7,9,4664,4678,16,893.6,640,850.2,657.4,77.81,56.05,false,LEFT,0.99,RIGHT,Social Engagement,Male,First person,Non-ostensive
laurits,7,10,5008,5018,12,870.5,655.3,888.4,671.8,51.68,43.95,false,DOWN,0.55,RIGHT,Social Engagement,Male,First person,Non-ostensive
laurits,7,11,6260,6300,42,876.4,672.5,921.5,524.6,161.22,99.2,false,UP,3.82,RIGHT,Social Engagement,Male,First person,Non-ostensive
laurits,7,12,6348,6378,32,912.5,552.3,912.2,635.2,118.48,44.21,false,DOWN,2.08,RIGHT,Social Engagement,Male,First person,Non-ostensive
laurits,8,1,178,200,24,1013.8,546.3,913,540.9,134.68,85.23,false,LEFT,2.1,RIGHT,Social Engagement,Male,Third person,Non-ostensive
laurits,8,2,458,480,24,928.3,534.2,880.7,476.5,118.56,73.75,false,UP,1.78,RIGHT,Social Engagement,Male,Third person,Non-ostensive
laurits,8,3,742,754,14,880.9,475.9,872.6,447.3,63.73,48.93,false,UP,0.76,RIGHT,Social Engagement,Male,Third person,Non-ostensive
laurits,8,4,1008,1056,50,865.9,452.6,787.2,653.4,339.25,136.12,false,DOWN,5.33,RIGHT,Social Engagement,Male,Third person,Non-ostensive
laurits,8,5,1236,1254,20,779.4,661.6,793.7,626,78.74,46.05,false,UP,0.93,RIGHT,Social Engagement,Male,Third person,Non-ostensive
laurits,8,6,2128,2170,44,799.8,632.5,894.1,438.8,275.3,121.4,false,UP,5.29,RIGHT,Social Engagement,Male,Third person,Non-ostensive
laurits,8,7,2656,2690,36,886.6,454.5,769.3,632.8,357.91,165.44,false,DOWN,5.13,RIGHT,Social Engagement,Male,Third person,Non-ostensive
laurits,8,8,3786,3812,28,765.8,623.1,912,546.9,209.92,130.12,false,RIGHT,3.59,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Lukas,1,1,524,552,30,799.2,461.1,823.3,475.4,100.78,53.66,false,RIGHT,0.63,RIGHT,Social Engagement,Male,Third person,Ostensive
Lukas,1,2,682,700,20,837,484.6,818.1,441.3,94.08,52.82,false,UP,1.18,RIGHT,Social Engagement,Male,Third person,Ostensive
Lukas,1,3,974,980,8,833.7,447.3,834.2,433.9,42.68,38.45,false,.,0.35,RIGHT,Social Engagement,Male,Third person,Ostensive
Lukas,1,4,1316,1346,32,824.9,422.4,746.1,674.3,423.77,208.19,false,DOWN,6.57,RIGHT,Social Engagement,Male,Third person,Ostensive
Lukas,1,5,1722,1730,10,763.4,642.4,772.4,628.7,41.79,37.07,false,.,0.39,RIGHT,Social Engagement,Male,Third person,Ostensive
Lukas,1,6,1860,1992,134,762.7,630.1,774.2,693.4,1019.14,268.85,true,DOWN,1.58,RIGHT,Social Engagement,Male,Third person,Ostensive
Lukas,1,7,2370,2418,50,764.9,646.6,828.6,448.6,377.74,134.42,false,UP,5.17,RIGHT,Social Engagement,Male,Third person,Ostensive
Lukas,1,8,3290,3338,50,823.3,428.4,704.5,641.8,360.7,140.38,false,DOWN,5.94,RIGHT,Social Engagement,Male,Third person,Ostensive
Lukas,1,9,3538,3556,20,688.5,650.1,678.1,675.1,69.79,40.96,false,DOWN,0.65,RIGHT,Social Engagement,Male,Third person,Ostensive
Lukas,1,10,4786,4828,44,679.2,664.7,812.2,467.6,255.83,133.91,false,UP,5.68,RIGHT,Social Engagement,Male,Third person,Ostensive
Lukas,1,11,4952,4984,34,808.4,477.9,830.3,401.5,215.03,100,false,UP,2.02,RIGHT,Social Engagement,Male,Third person,Ostensive
Lukas,1,12,5770,5814,46,814.8,409.9,679.9,695.5,345.15,171.82,false,DOWN,7.71,RIGHT,Social Engagement,Male,Third person,Ostensive
Lukas,2,1,476,516,42,839.3,519.1,828.2,443.7,206.06,84.93,false,UP,1.94,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Lukas,2,2,740,746,8,825.6,435.1,817.5,445.8,38.1,35.04,false,.,0.32,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Lukas,2,3,1552,1688,138,839.5,443.3,867.2,474,1327.09,393.72,true,DOWN,0.98,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Lukas,2,4,1932,1948,18,865.1,449.9,843.7,463.5,61.03,40.03,false,LEFT,0.57,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Lukas,2,5,2098,2124,28,848.4,461.2,865.5,563.4,196.23,95.16,false,DOWN,2.63,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Lukas,2,6,2570,2586,18,859.9,552.8,848.4,591.5,70.82,51.94,false,DOWN,1,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Lukas,2,7,2760,2794,36,854.4,584,779.5,621.7,207.32,94.02,false,LEFT,1.82,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Lukas,2,8,4060,4076,18,658.5,672.7,676.3,667.5,44.99,30.09,false,.,0.39,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Lukas,2,9,4350,4400,52,674.5,665.4,830.8,473.1,335.17,136.81,false,UP,5.83,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Lukas,2,10,4704,4718,16,831.5,454.9,829.8,417.6,77.45,54.54,false,UP,0.96,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Lukas,2,11,5294,5422,130,821.6,433.6,823.6,483.3,955.26,315.21,true,DOWN,1.28,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Lukas,3,1,482,504,24,800.9,523.8,839.4,436.5,178.67,99.39,false,UP,2.38,RIGHT,Social Engagement,Female,Third person,Ostensive
Lukas,3,2,734,752,20,831.4,449.8,835.1,434,45.45,31.04,false,.,0.42,RIGHT,Social Engagement,Female,Third person,Ostensive
Lukas,3,3,2506,2554,50,863.5,430.1,828.1,634.5,391.24,140.39,false,DOWN,5.23,RIGHT,Social Engagement,Female,Third person,Ostensive
Lukas,3,4,4476,4530,56,653.7,665.3,821.4,449.1,285.3,142.59,false,UP,6.47,RIGHT,Social Engagement,Female,Third person,Ostensive
Lukas,3,5,4726,4748,24,826.6,438.4,827.4,392.1,112.01,57.28,false,UP,1.2,RIGHT,Social Engagement,Female,Third person,Ostensive
Lukas,3,6,5680,5688,10,829.5,416.9,841.7,432.7,50.21,43.54,false,.,0.48,RIGHT,Social Engagement,Female,Third person,Ostensive
Lukas,3,7,6232,6270,40,830.1,421.6,696.4,628.3,425.58,175.08,false,DOWN,5.94,RIGHT,Social Engagement,Female,Third person,Ostensive
Lukas,4,1,476,502,28,834.2,521,824.5,410.2,196.97,100.24,false,UP,2.85,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,2,840,854,16,837.4,447.2,861.9,424.1,62.22,44.34,false,UP,0.79,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,3,1768,1818,52,863.3,430.2,867.8,669.4,432.11,160.8,false,DOWN,6.03,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,4,1966,1986,22,857.9,689,856,649.4,86.77,47.86,false,UP,0.98,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,5,2540,2652,114,831.6,653.7,855.9,742.2,553.29,214.21,false,DOWN,2.22,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,6,4094,4146,54,823.9,672.9,830.7,497.4,211.95,111.24,false,UP,4.41,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,7,4260,4282,24,827.1,479.5,834.2,399.3,163.78,88.36,false,UP,2.08,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,8,4986,5176,192,817.7,417.2,846.1,802.7,998.19,258.33,true,DOWN,9.58,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,4,9,5260,5278,20,828.7,726.8,822.7,677.5,95.55,55.33,false,UP,1.21,RIGHT,Social Engagement,Male,First person,Non-ostensive
Lukas,5,1,486,510,26,821.5,525.1,817.7,419.1,199,104.74,false,UP,2.72,RIGHT,Social Engagement,Female,First person,Ostensive
Lukas,5,2,928,944,18,817.6,433.3,825.9,426.9,53.77,36.57,false,.,0.24,RIGHT,Social Engagement,Female,First person,Ostensive
Lukas,5,3,1540,1668,130,824,422.6,839.8,453,1327.23,415.85,true,DOWN,0.85,RIGHT,Social Engagement,Female,First person,Ostensive
Lukas,5,4,1992,2006,16,838.7,409.6,823.9,426.7,53.68,36.3,false,DOWN,0.54,RIGHT,Social Engagement,Female,First person,Ostensive
Lukas,5,5,2760,2806,48,845.7,438.9,864.1,635,365.01,131.81,false,DOWN,4.99,RIGHT,Social Engagement,Female,First person,Ostensive
